Video_ID,Teks_Komentar
QE-L40X-DYg,kek jptogel77 gini baru situs mantap. member baru wajib 𝗆𝖾𝗇𝖺𝗇𝗀
QE-L40X-DYg,gw kita cuma gw sering 𝙹𝙿 di 𝗃𝗉𝗍𝗈𝗀𝖾𝗅77 ternyata sekebon ni manusia
QE-L40X-DYg,"makasih Jptogel77 seumur umur baru kali ini lihat perkalian merah. wd 3 juta modal 60k,"
QE-L40X-DYg,banyak yang tanya main di mana ni ya wee aku kasi tau main di  𝗝𝗣𝗧𝗢𝗚𝗘𝗟77  depsoit gampang wede cepat kuyyy daftar wee jamin lah gacir !!!!!!
QE-L40X-DYg,yang main di 𝗃𝗉𝗍𝗈𝗀𝖾𝗅77 juga mana suaranya
QE-L40X-DYg,𝗃𝗉𝗍𝗈𝗀𝖾𝗅77 MAKASIH BNRN ASIK 𝙹𝙿 AJA
QE-L40X-DYg,Yang banyak yah kaburnya biar berkurang saingan 😂😂
QE-L40X-DYg,Pilih mana jenderal gaji kopral atau koral gaji jenderal. Kalau sedulur pilih yang kedua kabur aja dulu. Daripada dipimpin fufufafa dan meong asia
QE-L40X-DYg,"Yang dari Jerman juga banyak yang kabur, lagi gaduh situasi politik."
QE-L40X-DYg,Saya sudah kabur 3 tahun lagi ke Sydney😂😂😂😂😂
QE-L40X-DYg,Ternyata beneran 𝙒𝗜Ｎ^𝟛０𝟯 emang beda level
QE-L40X-DYg,Ndasmu
QE-L40X-DYg,"Kabur aja kalian semua dari pada bikin semak, lebih baik kalan kabur ke Amerika sono atau Eropa"
QE-L40X-DYg,Oil and Gas Engineer di Oman. Gaji 9 digit per bulan tanpa pajak. Biaya hidup mirip dgn Jakarta.
QE-L40X-DYg,"😂 di indo Bnyak ormas.. Masuk kerja juga via ormas.. Makanya buruh/karyawan swasta sifatnya kaya preman, demo, judi, rokoan ,selingkuh dll..  😢"
QE-L40X-DYg,Memang begitu di indonesia. Rakyat menenga ke atas slluh di intimidasi di anak tirikan dan jadi tumbal korupsi supsidi pemerinta. Padahal pemerinta sendiri yg bermain di dalam nya
QE-L40X-DYg,"Yang mau pergi silahkan yang mau tinggal silahkan Asal jangan saling menghina, gak usah bilang gak patriot, ternak dll Yang pergi mencari tempat lebih baik Yang tinggal dapat lebih besar peluang"
QE-L40X-DYg,"MAJALAH TEMPO INI DIBIAYAI OLEH GEORGE SOROS DEMI KEPENTINGANNYA,,MAJALAH TEMPO INI ADALAH ANTEK ASING..MAJALAH INILAH SALAH SATU YG DIKATAKAN OLEH PRESIDEN PRABOWO SUBIANTO,,HATI2 DENGAN MAJALAH TEMPO INI,,AGENDANYA MENGADU DOMBA PARA ELITE BANGSA..AGAR INDONESIA TERPECAH..."
QE-L40X-DYg,"KABUR YG BANYAK GIH..., TAPI JANGAN OMDO. INDONESIA UDH KEBANYAKAN PENDUDUK ! 😊"
QE-L40X-DYg,Gue udah kabur duluan sampai Eropa!!
QE-L40X-DYg,Nasionalisme adalah jargon tanpa isi supaya masyarakat mau berkorban demi kepentingan pejabat yg auka makan t a i
QE-L40X-DYg,"Awalnya skeptis, ternyata Ｗ𝗜𝗡𝟛𝟎""𝟛 emang nyaman"
QE-L40X-DYg,"Jika bahlil meminta Nasionalisme kepada mereka yang KaburAjaDulu, maka Revormasi yang bakal dia terima."
QE-L40X-DYg,"Kalau boleh jujur tinggal di INDONESIA itu bikin Stress permasalahan nya banyak Apalagi Korupsi..kita pagi hari dengan berita korupsi besok Korups,besok nya lagi korupsi. Bikin puyeng 😮😮"
QE-L40X-DYg,"""3 Berita harian yg terbaik dari Negara Konoha "" Korupsi, Korupsi dan Korupsi"" Ayoooo ... dorong UU Perampasan Asset dgn Hukuman Mati bagi para koruptor. Selama itu tdk  disahkan dan Keadilan Hukum tdk ditegakkan, maka apapun sistem kita bernegara dan siapapun Presidennya,  semuanya tetap jd omon omon sebagai hiburan bagi rakyat. Krn penyakit bangsa ini sjk merdeka sampai sekarang adlh korupsi sdh jadi virus yg menggrogoti anggaran negara dgn cara memanipulasi kebijakan2 dan UU Negara yg merugikan Negara maupun Kesejahteraan rakyat, namun menguntungkan para Pengusaha, Penguasa, Keluarga dgn Partainya. Bagaimana berharap Investor percaya akan menanam modalnya utk mendorong pertumbuhan ekonomi supaya Negara lbh maju. adil dan makmur ??? yg pasti Konoha tetap aja gelappp"
QE-L40X-DYg,"Gw pikir biasa aja, ternyata 𝙒𝗜Ｎ𝟹𝟬''𝟛 bikin nagih"
QE-L40X-DYg,"Gw direkomendasiin main di 𝙒Ｉ𝗡𝟛o''𝟛, ternyata bener"
QE-L40X-DYg,"Awalnya skeptis, ternyata Ｗ𝗜𝗡𝟛""𝟎𝟛 emang nyaman"
QE-L40X-DYg,"Kata tmen gw sih Ｗ𝗜Ｎ３""０𝟯 paling rekomen"
QE-L40X-DYg,"Padahal di arab, uae, dan negara kaya timur tengah lain lebih baik kehidupannya tanpa pajak"
QE-L40X-DYg,cmn main di 𝙹ptogeI77 gw bisa dpt teriakan mantap ayaaaaaang
QE-L40X-DYg,Indonesia CEMAS
QE-L40X-DYg,Nasionalisme-- enggak dulu pak!  saya butuh Nasi bukan nasionalisme. nasionalisme buat pejabat korup aja dulu
QE-L40X-DYg,"PEJABAT INDONESIA ITU HOBINYA KORUPSI, RAKYAT JADI KORBAN, KEADILAN HUKUM PUN ANCUR KORUPTOR DIHUKUM RINGAN.. INDONESIA AKAN JADI NEGARA GAGAL JIKA KORUPTOR DAN PARA PESUAP TIDAK DI HUKUM MATI BAHKAN BERAT"
QE-L40X-DYg,"Hidup itu memang harus diperjuangkan, jadi para pejabat ndak perlu nyinyir atau sakit hati terhadap orang2 Indonesia yang kabur ke luar negeri."
QE-L40X-DYg,yang ga nasionalis mah yang ngebunuh ibu2 karena kebijakan gas
QE-L40X-DYg,"Mulut… di saat ada Kementerian lain yg dulu menyasar diaspora untuk penerbitan surat utang dulu, eh ada Menteri yg menyinggung nasionalisme… buyar2, yg satu arah depan, yg satu ke belakang, gak kompak…"
QE-L40X-DYg,"Gak bisa kabur, udah tua, Terima nasib aja, hehehe"
QE-L40X-DYg,Kabur aja dulu deh  Aku juga merasa nyaman  Hidup di negara orang   merasa di hargai  dan merasa hidup lebih layak
QE-L40X-DYg,yang perlu diragukan nasionalismenya itu yang bikin kebijakan tapi malah  menyengsarakan rakyatnya sendiri..contoh kemarin pak Bahlil bikin sengsara rakyat gara2 gas lpg..itu yg pantas diragukan nasionalismenya..?
QE-L40X-DYg,Klo anda jadi lebih TDK nasionalis memimpin tak becus 😮 sengsarakan rakyat. Sda dikeruk tapi rakyat stunting
QE-L40X-DYg,"Dasar para penghianat bangsa, dikasih kepintaran sedikit dari yang lain, bukannya digunakan untuk memajukan negara Indonesia, malah lebih memilih untuk memajukan negara lain, rasa nasionalisme anda dimana?  Kalau ada yang salah dengan Indonesia ya perbaiki, bukan malah melarikan diri   Para pejuang mengorbankan nyawanya demi Indonesia, generasi sekarang bermental lemah, berjuang demi mengisi kemerdekaan aja ngak mau, malah lebih memilih kabur dari tanggung jawab sebagai warga negara Indonesia"
QE-L40X-DYg,Bicara nasionalisme....? Memangnya nasionalisme macam apa yg dilakukan para elit itu...?
QE-L40X-DYg,Ayo gibran mana 19 juta lapangan kerja seperti janjimu 😢😢
QE-L40X-DYg,"Di Indonesia kalau karyawan level bawah harus berkali kali pindah kerja untuk posisi sebagai manajer atau senior manajer, itu pun tidak aman, kalau mau jadi pengusaha, banyak premannya, dari ormas, aparat, petugas pajak aspal (asli tapi tugasnya palsu), THR, potongan ini itu, pajak ini itu, jadi dokter mirip juga, mau jadi polisi, TNI, sama saja, belum nanti ada yang iri, diftnah, padahal sholat bareng. Kalau ada kesempatan keluarlah dari Indonesia, tapi jalur resmi, jangan tergiur oleh gaji tinggi, ujungnya jadi budak judol atau TKI yang dianiaya bahkan tewas."
QE-L40X-DYg,Sah² saja sih menurut saya memilih bekerja dan mengabdi diNegara orang untuk hidup lebih baik. Saya pun ingin putra saya mendapatkan kesempatan study diLN sesuai bahasa asing yang dia senangi. Dan bekerja di LN. Apapun itu saya mendoakan kita semua diberi kesempatan itu👍
QE-L40X-DYg,D Luar Negri awaknya aja gk enak krn hrs adaptasi tp lama” enak kok & cari Negara yg aman biar kita jg bs tenang saat kerja
QE-L40X-DYg,"Lihat aj buktikan kalau wowo orang Indonesia dan nasional tdk membela golongannya oligarki konglomerat Tionghoa,rakyat Indonesia menunggu penegakan hukum pagar laut dan penyalahgunaan lahan negara, perkebunan, tambang dan kekayaan alam yg di kuasai oligarki konglomerat Tionghoa,rakyat jgn Indonesia jgn di kasih omon omon"
QE-L40X-DYg,Adalah salah satu ekspresi kemuakkan kpd ....?
QE-L40X-DYg,"Saran sya kalo mau hidup tenang,aman, sejahtera tinggalkan saja Indonesia. Selama blm ada hukuman mati untuk koruptor jgn mimpi rakyat Indonesia akan dibuat sejahtera dan mendapatkan perlindungan dari presiden 😂"
QE-L40X-DYg,Yg korupsi apa tdk diragukan juga nasionalisme nya pak bahlil??? Mengatas namakan demi rakyat eeehhh uang rakyat diembat habis2an mungkin oleh anda dan temen2 anda bahkan bisa jadi mantan pemimpin anda?? Yg seperti itu justru  diragukan nasioanalismenya ..😏
QE-L40X-DYg,Bahlil yg gk punya nasionalisme krn kebanyakan duit yg gk bener. Yakin dia korup!!!!
QE-L40X-DYg,Jadi kalau nyolong uang negara trus tinggal di Indonesia disebut nasionalisme
QE-L40X-DYg,"Nasionalisme bukan soal tempat, tapi soal rasa dan tindakan. Tuh yg bilang di istana ada rasa kolonial, padahal dia sendiri yg kolonial. Dengan menjajah rakyatnya laksana ATM berjalan. Peras terussss.."
QE-L40X-DYg,Memang standar hidup Malaysia lebih baik daripada Indonesia untuk saat ini... Tapi saya diBAN 3 bulan dulu baru bisa ke Malaysia lagi.😊
QE-L40X-DYg,Ponakan dah kabur 4 bulan  lalu. Modal bahasa  inggris dan suka baca novel tulisannya  inggris.
QE-L40X-DYg,Yang meragukan nasionalisme adalah seorang pejabat yang disertasi dibuat pakai jasa joki 😅
QE-L40X-DYg,"Yang jelas di luar negri ga ada feodalisme ala jowo. Ga ada drama kantor saling sikut. Kalau lu beneran skillfull, karir lu pasti maju. Ga bakal ada yang ngejatuhin lu. Ga bakal di tekong rekan sekantor yang kebetulan keluarga atau peliharaan boss. Tapi tergantung negaranya juga si. Saya udah hampir 10 tahun di UAE. Aman sih disini"
QE-L40X-DYg,2:15 Itu enam benua berarti ada yang kerja di Antartika? Wkwk
QE-L40X-DYg,Ganti presiden ko jadi gini ya?😢
QE-L40X-DYg,Allahu Akbar3x? Ya Allah...?
QE-L40X-DYg,"Tempodotco... Oh ternyata grup tempo, narasinya getol menjelekkan Indonesia terutama getol menjelekkan jokowi, apakah benar tempo buzzer nya asing..?? Kayaknya sedikit benar"
QE-L40X-DYg,"Terus jadi WNAseng hehe. Daripada dibayangi pesimisme ""HIDUP MULNOYO 3X"""
QE-L40X-DYg,Dulu juga ada yang kabur ke Yordania trus balik lagi deh ...... Sekarang jadi apa
QE-L40X-DYg,Saya kabur dari thn 2001 3 thn Malaysia.  Lalu kabur ke Hong kong 2007 sampai sekarang.
QE-L40X-DYg,"Memang tak do yg diharapkan   , mantan presiden aja carikan anaknya kerjaan  😅😅😅😅😅"
QE-L40X-DYg,Kami PMI Norwegia dan kami hidup makmur di Norwegia.
QE-L40X-DYg,"Daripada bayari hutang era jokowi yang dikorupsi, orang yang kebal hukum mending kabur aja dulu.kalau indonesia sudah bersih dari bandit berdasi baru kembali lagi."
QE-L40X-DYg,"Adik dan ponakanku kerja di Korea..ponakan dah yang kedua kesana, adik belum ada setahun bekerja ...hasilnya luar biasa untuk ponakan dah beli tanah berkali2, buat rumah beli Mobil, bayar umroh ortunya, padahal kerjanya ya boleh dibilang pekerja yang tidak memerlukan ketrampilan yang khusus, memang sebelum berangkat mengikuti pendidikan terlebih dulu, coba kerja disini hasilnya sampe purna ya ...😢"
QE-L40X-DYg,di PAPUA JUGA SUDAH MULAI BERGERAK....TIDAK MAU MAKAN BERGIZI GRATIS....MAUNYA PENDIDIKAN GRATIS.... PAPUA ADA FREEPORT TAPI KOK TERBELAKANG
QE-L40X-DYg,"Kerja dalam negeri, buruh kerja tidak jelas nasibnya. Sedangkan pemerintah seakan  tidak tau keadaan buruh bekerja, dari pemerintahan pusat, tingkat I dan kota kabupaten."
QE-L40X-DYg,Dipupuk nasionalisme oleh nenek moyang. Dihancurkan oleh oknum pejabat
QE-L40X-DYg,"kalo denger Rizal Fadilah serem, mending kabur sebelum kena bantai, nyawa lebih berharga  yg 58% ngga perlu kabur, ini kan kalian yg mau keadaan kaya gini, di mana2 selalu seolah2 paling cinta tanah air, kalo kalian kabur berarti kalian sama dengan menjilat ludah sendiri"
QE-L40X-DYg,Salah
QE-L40X-DYg,Indo dari dulu kabur aja sudah ada namanya tki tkw cuma sekarang gengsi nyebutnya padahal sama saja😂😂😂😂
ngj-6pkSsaQ,Di sana tempal lahir beta .... Di buai di nesarkam bunda
ngj-6pkSsaQ,thanks
ngj-6pkSsaQ,"Disatu sisi bener bahwa sistem orang dalam itu banyak dibenci oleh masyarakat, karena hal itu normal. kenapa?Karena kalau kita menerima orang dengan cara melalui orang dalam kebanyakan itu gak berkualitas skill orangnya, makanya kenapa di luar negeri kalau mau nerima orang dilihat skillnya dan dihargai karena memang milih orang bukan sembarangan milih."
ngj-6pkSsaQ,"Nonton ini sambil kerja jam 00:25, browsing dong 'Evan Dimas Sunderland' kirain beneran. Ternyata ngantuk2 :))"
ngj-6pkSsaQ,"Saya orang indo yg udah menetap di  New Zealand, belakangan ini dapet message dari teman2 di indo yg pengen info gimana caranya kerja di luar, karna mereka bilang kondisi ekonomi di indo makin jelek….barulah saya tau viral nya kabur aja dulu. Banyak juga yg berminat jadi illegal, saran saya jangan deh jadi illegal soalnya nanti kalo ketauan bakal di deport dan black list, mau pindah ke negara lain juga gak bisa karna ada catatan hitam nya. Juga hati2 kalo pake agent2 di indo yg offer jasa cariin kerja di luar tapi harus bayar…itu banyak yg ketipu"
ngj-6pkSsaQ,"Saya orang indo yg udah menetap di  New Zealand, belakangan ini dapet message dari teman2 di indo yg pengen info gimana caranya kerja di luar, karna mereka bilang kondisi ekonomi di indo makin jelek….barulah saya tau viral nya kabur aja dulu. Banyak juga yg berminat jadi illegal, saran saya jangan deh jadi illegal soalnya nanti kalo ketauan bakal di deport dan black list, mau pindah ke negara lain juga gak bisa karna ada catatan hitam nya. Juga hati2 kalo pake agent2 di indo yg offer jasa cariin kerja di luar tapi harus bayar…itu banyak yg ketipu"
ngj-6pkSsaQ,Di Indonesia ada jaminan. Jaminan DIPALAK sama pemerintah dan aparatnya. Satu satunya yang cuma indonesia yang bisa.
ngj-6pkSsaQ,"contoh jgn dimas lah, yg jelas"" di depan mata itu gk jauh"" yg rio F1 di indonesia mana nama nya redup, coba dulu dia mau pindah ke singapur nama nya pasti udah di inget, sama kaya megawati coba dia masih main di liga voli indo mana ada nama nya setinggi sekarang, sudah lah buang jauh"" soal nasionalisme tentang negara, negara tuh gk menjamin elu, lu cari makan sendiri bertahan hidup sendiri negara tau nya lu ada duit ada gaji yah bayar pajak gitu doang, bentar lagi juga negara indonesia jadi negara termiskin"
ngj-6pkSsaQ,Kartono sarjana pertama dari indonesia
ngj-6pkSsaQ,bang ada saran jalur kerja di LN.
ngj-6pkSsaQ,Bang panji disini kliatan kecewa banget ama Indonesia dari hati banget ngomong nya kliatan banget dia sayang Indonesia 😢
ngj-6pkSsaQ,Ya allah surabaya uda habis tiketnya 😢
ngj-6pkSsaQ,cari jurnal tentang topik yang mirip mirip dengan topik kabur aja duluu banyakk gaa ya?
ngj-6pkSsaQ,28:42 gw setuju banget bang
ngj-6pkSsaQ,"Setuju bgt sama panji, suami saya mau pindah kebali ,saya ga mau, saya kekeh stay di Australia krn saya tau hidup di indonesia itu spt apa,birokrasi ,dll buat pusing."
ngj-6pkSsaQ,"masi proses,semoga bisa pindah sekeluarga ke luar negeri"
ngj-6pkSsaQ,rakyat akan selamanya susah kalau pemerintahnya kagak becus dan negaranya ga akan bisa maju-maju ...
ngj-6pkSsaQ,"trknal d indo,hbat di indo?di mata dunia mrk tau negara kt aja blm tentu~ enak bgt ya kalo punya paspor kuat, lu mau terbang kmn ya modal tiket aja.. ngurus visa udah lama mana blm tntu lolos pula hadehh klo ad duit mah smua jg pd milih uda pndidikan dluar tinggal dluar ajaa krn klo di indo teh masdep suremm haiss kerja dgn gaji yg ga sbrpa syaratnya aja kebykkan.. widiii bbk dibahas! aih dikata gimmick kosongnya ahah"
ngj-6pkSsaQ,"32:36 ini nampol banget. Pake Batik, tapi korup. Damn, its hurts..."
ngj-6pkSsaQ,"""ask not what your country can do for you, but what you can do for your country"" -- JFK"
ngj-6pkSsaQ,"bahlil mah budeg dengerin kaya ginian, kocak ipk 2 bangga"
ngj-6pkSsaQ,"500 WNi asal Myanmar mudik, apa dulunya 'kabur aja dulu'?"
ngj-6pkSsaQ,fokuslah pada solusi dan action guys semangat selalu
ngj-6pkSsaQ,Mau kabur aja juga susah. Ke ln itu mahal. Cuma org kaya aja yg bisa kerja ke ln
ngj-6pkSsaQ,"Patung di leiden itu husein djayadiningrat, kakak Kartini itu Panji Sosrokartono. Ingetinnya gampang beda vokal aja"
ngj-6pkSsaQ,"Kita juga lagi bahas ini nih. Diskusi ama diaspora Indonesia di luar negeri. Yang penting mah orang bisa berkarya positif secara maksimal lah, di mana pun juga."
ngj-6pkSsaQ,Bagus bahasannya Bang.
ngj-6pkSsaQ,Sedih banget ya jadi orang Indonesia. Gaji cuma buat kehiduap untuk menuju gaji bulan berikutnya. Giliran Pakai BPJS. Kaya kita ngemis2 dirumah sakit. Ya allaaaah...
ngj-6pkSsaQ,"25:15 ini tuh yg luhut bilang klo di luar negeri ga dihargai, ya si luhut di Indonesia menteri, orang2 nunduk2 jalan depan dia, pake vooraider kemana2.. Ya itu kan dia ya.. Lah kita di indo ga siapa2, di luar negeri jg ga siapa2 ya ga ada bedanya kan.. Jadi jangan takut, klo ada kesempatan buat kabur aja dulu, kabur aja"
ngj-6pkSsaQ,cari kerja di sini kek skema ponzi njir
ngj-6pkSsaQ,oke
ngj-6pkSsaQ,"gue juga mau jadi diaspora, buat nambahin orang, semisal penyanyi atau comedian, atau penulis deh dari Indonesia berkarya, karyanya bisa jauh, gak cuma di indonesia ajah"
ngj-6pkSsaQ,"Yg kuat budaya dan tradisi yg sudah mendarah daging,hingga menghambat kemajuan negeri ini, bukan brarti harus keluar dari norma2 akhlak dan adab. Jgn sampai kita agung2kan  kita bangsa timur yg hrsnya berakhlak dan beradab,tapi kenyataannya...KORUPSI MERAJALELA.. Salah satu contoh...😢😢"
ngj-6pkSsaQ,"Terutama, Kalian pahami penyebab kerisis penduduk di jepang."
ngj-6pkSsaQ,"Mereka yang kabur, mereka tidak paham tentang ke adaan di luar Negeri,😅😅 Saya sudah melihat keadaan luar Negeri, Rasisme sangat kental dan Biaya yang besar bagi warga Asing. Terutama yang ingin mencari kerja di jepang, apa kalian tidak melihat penyebab jepang kerisis penduduk."
ngj-6pkSsaQ,Negara apa rekomendasi buat kabur ?
ngj-6pkSsaQ,"tetangga saya 5 keluarga udh pindah kewarganegaraan , dan pindah ke luar negeri semua , ekonominya lebih stabil , sayapun memutuskan buat cabut dan keluar dari NKRI , sebelum teelambat , negara ini sudah tidak tertolong lagi , lebih baik cabut dari sekarang ,"
ngj-6pkSsaQ,"Kabur aja dulu itu tidak rasional, diperlukan persiapan matang seperti keterampilan termasuk keterampilan bahasa, akomodasi, dana, dan semua itu membutuhkan uang yang tidak sedikit untuk menunjang kehidupan di luar sana. Lagipula pajak di beberapa negara itu berat, bahkan tv dan radio bahkan internet pun kena pajak."
ngj-6pkSsaQ,Bikin QnA terutama di finale Jakarta!!
ngj-6pkSsaQ,"GPP kabur aja dulu, asal di negara orang itu  lu kerja bener, dan kuat mental ketika disuru bayar TAX. Hahaha. negara maju tax nya ga main2 bosque.  Yang manja, mental tempe, kena pressure amerika, jerman, inggris, prancis jepang korea mah pasti mencret. Kalo kena mental jakarta aja lu mewek, jangan harap bisa keluar negeri meski lu punya skill, dan punya duit. Yang udah2, temen2 gw ga sanggup kerja diluar negeri bukan karena mereka ga punya skill, tapi ga kuat mental."
ngj-6pkSsaQ,dengan logika yang sama dengan bapak mentri yang itu maka Uncle Roger disebut ga nasionalis untuk Malaysia.
ngj-6pkSsaQ,"satu ungkapan buat INDONESIA... GUA CINTA MATI SAMA LU, SAMA BANGSA LU, ORANG-ORANG JAWA, ORANG-ORANG SUNDA, ORANG-ORANG TIMUR, ORANG-ORANG ACEH, ORANG-ORANG DAYAK, PADANG, BETAWI, FLORES, AMBON, PAPUA, BALI, SELURUH SUKU DAN RAS INDONESIA DI PEDALAMAN KALIAN BERADA, ORANG-ORANG BAIK YANG HIDUP DAMAI DI PELOSOK TANPA MIKIRIN NEGARA, GUA CINTA SAMA KALIAN, KEBAIKAN KALIAN.  SELEBIHNYA SATU KATA BUAT PEMERINTAHAN INDONESIA DAN OKNUMNYA, KONTOOOOOLLLL!!!"
ngj-6pkSsaQ,Saran coba 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77 bg link nya gak pelit tu apalagi mmber baru uda psti dikasih JP tmn gw jga pada sering mawin disitu
ngj-6pkSsaQ,Kakek Sugiono : Welcome to Japan. I Like U & U ready ? Julurkan lidah dan sini² ikut gabung
ngj-6pkSsaQ,Yang kakak nya RA.Kartini itu namanya DRS. RM Panji Sosrokartono beliau fasih berpuluh-puluh bahasa asing dan jenius'  Demikian salam sehat mas  Panji tetap semangat
ngj-6pkSsaQ,Kabur aja dulu? Lah presidennya juga alumni kabur aja dulu ngaco bahlul!!
ngj-6pkSsaQ,bg gw nanya kalo orang yg keluar negeri tapi pergi ke arab saudi untuk menunaikan ibadahnya selama 1 atau 5 bulan apakah tidak nasionalisme   tolong dijawab bg  manusia akan melakukan apapun untuk dirinya sendiri daripada orang lain
ngj-6pkSsaQ,pasti ada akar masalahnya mengapa sampai seperti itu sistem pemerintah Indonesia
ngj-6pkSsaQ,"R M Panji Sosrokartono, kakak R A Kartini, saya ingat karena dulu pernah diulas dalam majalah warta parapsikologi"
ngj-6pkSsaQ,"Lo tau gak bang menurut gua nih yaa pemerintahan bisa gua anggap kaya bapak gua sendiri, mereka gak mau tau dan gak mau ngakuin kita kalau kita gak bisa mandiri, mereka cuma bisa bikin kita kesel terus akhirnya kita berontak dan bangkit dengan kekecewaan kita dan emosi kita, cara itu paling mudah dan murah bang aslinya, gua nih kaga jadi apa2 di rumah di bikin kesel terus ada aja isengnya bikin gua gak nyaman, biar gua keluar dari rumah mandiri dan bisa sukses abis itu dia bisa claim anaknya hebat dengan didikan mereka yg murahan dan nyebelin itu, mereka gak perlu sekolahin anak, les in anak, mahal2 cukup bikin kesel aja sampe emosi kita muncak gak nyaman terus cabut sampe bisa mandiri dan sukses. Begitu bang kayanya caranya sama boomers begitu karna mereka bisa mandiri dari susah dan tanpa parenting yg baik, jadi mereka masih pakai cara lama, lo liat aja bang isinya boomer semua pemerintahan"
ngj-6pkSsaQ,"ya biarin, dia kan cuma bahlil :D"
ngj-6pkSsaQ,"Naaah lhoooo, sadarlah Pemerintah, perbaiki iklim pemerintahan, demokrasi, penegakan hukum, dll berdasarkan meritokrasi, kesetaraan dan keadilan.😃"
ngj-6pkSsaQ,"di Indonesia gausah jauh-jauh ngomong politik, pemerintah yang amburadul, sesimpel temen gua dari Malaysia dan Thailand, diselak lagi ngantri di Circle K sampe mereka heran aja udah cukup bikin gua malu sebagai warga Indonesia. Gua tetep cinta Indonesia tapi bukan Cinta Buta. Gaakan deh buang-buang waktu terlalu banyak disini. In fact orang Indonesia itu pinter, cekatan, perfeksionis. Apes aja UMR nya kecil wkwkwkwk"
ngj-6pkSsaQ,"Memang ngawur para pejabat di negara ini  Kebanyakan gila kekuasaan                        gila kekayaan                        gila jabatan                        gila gilaan mungkin  dari 100 % hanya 0,5 % itu kalau ada"
ngj-6pkSsaQ,Kalau rakyat di negara ini kabur aja dulu  Yang pasti para pejabat di negara ini dengan senang hati mereka tertawa terbahak-bahak  Karna mereka semakin besar peluang untuk menghabiskan hasil bumi di negara ini
ngj-6pkSsaQ,yang ga nasionalis itu yang korupsi. itu aja!
ngj-6pkSsaQ,"enaknya disini bang santai doang, cuma kalau cuma kerja doang bakal miskin seumur hidup, pekerja itu miskin disini mau punya skill mau enggak. contohnya gw kerja gak kaya2, punya tabungan enggak, punya skill iya, gajinya cuma abis buat bayar kontrakan dan idup sehari hari.  emak gw nyuruh2 gw pergi ke jepang terus, cuma gak ada modal"
ngj-6pkSsaQ,"pinjam kata-katanya Tere Liye, ""NEGERI PARA BEDEBAH!!!!"""
ngj-6pkSsaQ,"Aku setuju sih kalo orang pindah ke luar hanya karena ga kerjaan, tapi kalau masalah pindah warga negara aku kurang setuju karena pasti konsekuensi nya udah berbeda, dia bakal 100 persen mengabdi ke negarannya sekarang tapi ini pr juga untuk pemerintah aja sih"
ngj-6pkSsaQ,Beberapa menit melihat mas Pandji menjadi bapak2 :v wkwkkkw
ngj-6pkSsaQ,Kabur aja dulu gabung sama Rohingya
ngj-6pkSsaQ,Pekerjaan dan rezeki gak di pemerintahan dan jabatan saja. Masih banyak yang lain koq
ngj-6pkSsaQ,Udah..pergi sana..tidak usah balik lagi !!
ngj-6pkSsaQ,"setuju sih bang... pada mau balik lagi gak? ngebenerin sistim di indonesia. yang pinter2nya kabur beneran ke luar negeri, yang sisa kaum mendang-mending yang pola pikirnya juga mendang mending, opportunis... ya makin gini2 aja nih negara."
ngj-6pkSsaQ,Setuju
ngj-6pkSsaQ,"5:58 R. Sosrokartono, poliglot Indo yg sempat mewawancarai tentara di kereta saat perang dunia I"
ngj-6pkSsaQ,Mereka rugi lah bang kalo indonesia bener
ngj-6pkSsaQ,"Riwayat kalah ku hanya di situs sebelah, cuman situs  𝖩𝖯𝖳𝖮𝖦𝖤𝖫77  penyelamat keuangan ku.."
ngj-6pkSsaQ,Sudah banyak situs yg aku ikuti tapi tak ada satupun yang berhasil membuktikan kecuali 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77
ngj-6pkSsaQ,TERIMAKASIH 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77 MENANG SUPER HOKI KEREN TEPERCAYA DAN NYATA
ngj-6pkSsaQ,gw tau 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77 dari komen asli bnrn gacir
ngj-6pkSsaQ,Bela² in kaber ke mamang sam akhirnya kembali juga
ngj-6pkSsaQ,Nasionalisme apaan sih? Libur aja masih di tentuin bangsa asing kok
ngj-6pkSsaQ,"Mau apapun solusi pas ada pelanggaran tidak tegas dihukum dengan alibi kita orang timur asas norma"" yang disalah artikan oleh pelaku yaang tidak bertanggung jwb. Fakta lihatlah sekelilingmu dari hal kecil kalo tidak percaya.. org besar kecil sama aja . Membiarkan hal salah terjadi membuat ekosistem bertahun tahun terbentuk itu juga kontribusi dari kita sendiri"
ngj-6pkSsaQ,kabur ja kamu
