Video_ID,Teks_Komentar,sentiment
QE-L40X-DYg,"Daripada bayari hutang era jokowi yang dikorupsi, orang yang kebal hukum mending kabur aja dulu.kalau indonesia sudah bersih dari bandit berdasi baru kembali lagi.",Positif
QE-L40X-DYg,"Adik dan ponakanku kerja di Korea..ponakan dah yang kedua kesana, adik belum ada setahun bekerja ...hasilnya luar biasa untuk ponakan dah beli tanah berkali2, buat rumah beli Mobil, bayar umroh ortunya, padahal kerjanya ya boleh dibilang pekerja yang tidak memerlukan ketrampilan yang khusus, memang sebelum berangkat mengikuti pendidikan terlebih dulu, coba kerja disini hasilnya sampe purna ya ...😢",Positif
QE-L40X-DYg,"Kerja dalam negeri, buruh kerja tidak jelas nasibnya. Sedangkan pemerintah seakan  tidak tau keadaan buruh bekerja, dari pemerintahan pusat, tingkat I dan kota kabupaten.",Negatif
QE-L40X-DYg,"kalo denger Rizal Fadilah serem, mending kabur sebelum kena bantai, nyawa lebih berharga  yg 58% ngga perlu kabur, ini kan kalian yg mau keadaan kaya gini, di mana2 selalu seolah2 paling cinta tanah air, kalo kalian kabur berarti kalian sama dengan menjilat ludah sendiri",Negatif
QE-L40X-DYg,Indo dari dulu kabur aja sudah ada namanya tki tkw cuma sekarang gengsi nyebutnya padahal sama saja😂😂😂😂,Netral
ngj-6pkSsaQ,"Disatu sisi bener bahwa sistem orang dalam itu banyak dibenci oleh masyarakat, karena hal itu normal. kenapa?Karena kalau kita menerima orang dengan cara melalui orang dalam kebanyakan itu gak berkualitas skill orangnya, makanya kenapa di luar negeri kalau mau nerima orang dilihat skillnya dan dihargai karena memang milih orang bukan sembarangan milih.",Positif
ngj-6pkSsaQ,"Saya orang indo yg udah menetap di  New Zealand, belakangan ini dapet message dari teman2 di indo yg pengen info gimana caranya kerja di luar, karna mereka bilang kondisi ekonomi di indo makin jelek….barulah saya tau viral nya kabur aja dulu. Banyak juga yg berminat jadi illegal, saran saya jangan deh jadi illegal soalnya nanti kalo ketauan bakal di deport dan black list, mau pindah ke negara lain juga gak bisa karna ada catatan hitam nya. Juga hati2 kalo pake agent2 di indo yg offer jasa cariin kerja di luar tapi harus bayar…itu banyak yg ketipu",Netral
ngj-6pkSsaQ,"Saya orang indo yg udah menetap di  New Zealand, belakangan ini dapet message dari teman2 di indo yg pengen info gimana caranya kerja di luar, karna mereka bilang kondisi ekonomi di indo makin jelek….barulah saya tau viral nya kabur aja dulu. Banyak juga yg berminat jadi illegal, saran saya jangan deh jadi illegal soalnya nanti kalo ketauan bakal di deport dan black list, mau pindah ke negara lain juga gak bisa karna ada catatan hitam nya. Juga hati2 kalo pake agent2 di indo yg offer jasa cariin kerja di luar tapi harus bayar…itu banyak yg ketipu",Netral
ngj-6pkSsaQ,Di Indonesia ada jaminan. Jaminan DIPALAK sama pemerintah dan aparatnya. Satu satunya yang cuma indonesia yang bisa.,Positif
ngj-6pkSsaQ,"contoh jgn dimas lah, yg jelas"" di depan mata itu gk jauh"" yg rio F1 di indonesia mana nama nya redup, coba dulu dia mau pindah ke singapur nama nya pasti udah di inget, sama kaya megawati coba dia masih main di liga voli indo mana ada nama nya setinggi sekarang, sudah lah buang jauh"" soal nasionalisme tentang negara, negara tuh gk menjamin elu, lu cari makan sendiri bertahan hidup sendiri negara tau nya lu ada duit ada gaji yah bayar pajak gitu doang, bentar lagi juga negara indonesia jadi negara termiskin",Positif
ngj-6pkSsaQ,cari jurnal tentang topik yang mirip mirip dengan topik kabur aja duluu banyakk gaa ya?,Netral
ngj-6pkSsaQ,28:42 gw setuju banget bang,Positif
ngj-6pkSsaQ,"Setuju bgt sama panji, suami saya mau pindah kebali ,saya ga mau, saya kekeh stay di Australia krn saya tau hidup di indonesia itu spt apa,birokrasi ,dll buat pusing.",Positif
ngj-6pkSsaQ,"masi proses,semoga bisa pindah sekeluarga ke luar negeri",Positif
ngj-6pkSsaQ,rakyat akan selamanya susah kalau pemerintahnya kagak becus dan negaranya ga akan bisa maju-maju ...,Negatif
ngj-6pkSsaQ,"trknal d indo,hbat di indo?di mata dunia mrk tau negara kt aja blm tentu~ enak bgt ya kalo punya paspor kuat, lu mau terbang kmn ya modal tiket aja.. ngurus visa udah lama mana blm tntu lolos pula hadehh klo ad duit mah smua jg pd milih uda pndidikan dluar tinggal dluar ajaa krn klo di indo teh masdep suremm haiss kerja dgn gaji yg ga sbrpa syaratnya aja kebykkan.. widiii bbk dibahas! aih dikata gimmick kosongnya ahah",Positif
ngj-6pkSsaQ,"500 WNi asal Myanmar mudik, apa dulunya 'kabur aja dulu'?",Netral
ngj-6pkSsaQ,Mau kabur aja juga susah. Ke ln itu mahal. Cuma org kaya aja yg bisa kerja ke ln,Negatif
ngj-6pkSsaQ,"Kita juga lagi bahas ini nih. Diskusi ama diaspora Indonesia di luar negeri. Yang penting mah orang bisa berkarya positif secara maksimal lah, di mana pun juga.",Netral
ngj-6pkSsaQ,Sedih banget ya jadi orang Indonesia. Gaji cuma buat kehiduap untuk menuju gaji bulan berikutnya. Giliran Pakai BPJS. Kaya kita ngemis2 dirumah sakit. Ya allaaaah...,Positif
ngj-6pkSsaQ,"25:15 ini tuh yg luhut bilang klo di luar negeri ga dihargai, ya si luhut di Indonesia menteri, orang2 nunduk2 jalan depan dia, pake vooraider kemana2.. Ya itu kan dia ya.. Lah kita di indo ga siapa2, di luar negeri jg ga siapa2 ya ga ada bedanya kan.. Jadi jangan takut, klo ada kesempatan buat kabur aja dulu, kabur aja",Positif
ngj-6pkSsaQ,"Yg kuat budaya dan tradisi yg sudah mendarah daging,hingga menghambat kemajuan negeri ini, bukan brarti harus keluar dari norma2 akhlak dan adab. Jgn sampai kita agung2kan  kita bangsa timur yg hrsnya berakhlak dan beradab,tapi kenyataannya...KORUPSI MERAJALELA.. Salah satu contoh...😢😢",Negatif
ngj-6pkSsaQ,"Terutama, Kalian pahami penyebab kerisis penduduk di jepang.",Netral
ngj-6pkSsaQ,"Mereka yang kabur, mereka tidak paham tentang ke adaan di luar Negeri,😅😅 Saya sudah melihat keadaan luar Negeri, Rasisme sangat kental dan Biaya yang besar bagi warga Asing. Terutama yang ingin mencari kerja di jepang, apa kalian tidak melihat penyebab jepang kerisis penduduk.",Negatif
ngj-6pkSsaQ,Negara apa rekomendasi buat kabur ?,Netral
ngj-6pkSsaQ,"tetangga saya 5 keluarga udh pindah kewarganegaraan , dan pindah ke luar negeri semua , ekonominya lebih stabil , sayapun memutuskan buat cabut dan keluar dari NKRI , sebelum teelambat , negara ini sudah tidak tertolong lagi , lebih baik cabut dari sekarang ,",Positif
ngj-6pkSsaQ,"Kabur aja dulu itu tidak rasional, diperlukan persiapan matang seperti keterampilan termasuk keterampilan bahasa, akomodasi, dana, dan semua itu membutuhkan uang yang tidak sedikit untuk menunjang kehidupan di luar sana. Lagipula pajak di beberapa negara itu berat, bahkan tv dan radio bahkan internet pun kena pajak.",Negatif
ngj-6pkSsaQ,"GPP kabur aja dulu, asal di negara orang itu  lu kerja bener, dan kuat mental ketika disuru bayar TAX. Hahaha. negara maju tax nya ga main2 bosque.  Yang manja, mental tempe, kena pressure amerika, jerman, inggris, prancis jepang korea mah pasti mencret. Kalo kena mental jakarta aja lu mewek, jangan harap bisa keluar negeri meski lu punya skill, dan punya duit. Yang udah2, temen2 gw ga sanggup kerja diluar negeri bukan karena mereka ga punya skill, tapi ga kuat mental.",Negatif
ngj-6pkSsaQ,"satu ungkapan buat INDONESIA... GUA CINTA MATI SAMA LU, SAMA BANGSA LU, ORANG-ORANG JAWA, ORANG-ORANG SUNDA, ORANG-ORANG TIMUR, ORANG-ORANG ACEH, ORANG-ORANG DAYAK, PADANG, BETAWI, FLORES, AMBON, PAPUA, BALI, SELURUH SUKU DAN RAS INDONESIA DI PEDALAMAN KALIAN BERADA, ORANG-ORANG BAIK YANG HIDUP DAMAI DI PELOSOK TANPA MIKIRIN NEGARA, GUA CINTA SAMA KALIAN, KEBAIKAN KALIAN.  SELEBIHNYA SATU KATA BUAT PEMERINTAHAN INDONESIA DAN OKNUMNYA, KONTOOOOOLLLL!!!",Positif
ngj-6pkSsaQ,Kabur aja dulu? Lah presidennya juga alumni kabur aja dulu ngaco bahlul!!,Positif
ngj-6pkSsaQ,bg gw nanya kalo orang yg keluar negeri tapi pergi ke arab saudi untuk menunaikan ibadahnya selama 1 atau 5 bulan apakah tidak nasionalisme   tolong dijawab bg  manusia akan melakukan apapun untuk dirinya sendiri daripada orang lain,Netral
ngj-6pkSsaQ,pasti ada akar masalahnya mengapa sampai seperti itu sistem pemerintah Indonesia,Netral
ngj-6pkSsaQ,"Lo tau gak bang menurut gua nih yaa pemerintahan bisa gua anggap kaya bapak gua sendiri, mereka gak mau tau dan gak mau ngakuin kita kalau kita gak bisa mandiri, mereka cuma bisa bikin kita kesel terus akhirnya kita berontak dan bangkit dengan kekecewaan kita dan emosi kita, cara itu paling mudah dan murah bang aslinya, gua nih kaga jadi apa2 di rumah di bikin kesel terus ada aja isengnya bikin gua gak nyaman, biar gua keluar dari rumah mandiri dan bisa sukses abis itu dia bisa claim anaknya hebat dengan didikan mereka yg murahan dan nyebelin itu, mereka gak perlu sekolahin anak, les in anak, mahal2 cukup bikin kesel aja sampe emosi kita muncak gak nyaman terus cabut sampe bisa mandiri dan sukses. Begitu bang kayanya caranya sama boomers begitu karna mereka bisa mandiri dari susah dan tanpa parenting yg baik, jadi mereka masih pakai cara lama, lo liat aja bang isinya boomer semua pemerintahan",Negatif
ngj-6pkSsaQ,"Naaah lhoooo, sadarlah Pemerintah, perbaiki iklim pemerintahan, demokrasi, penegakan hukum, dll berdasarkan meritokrasi, kesetaraan dan keadilan.😃",Positif
ngj-6pkSsaQ,"di Indonesia gausah jauh-jauh ngomong politik, pemerintah yang amburadul, sesimpel temen gua dari Malaysia dan Thailand, diselak lagi ngantri di Circle K sampe mereka heran aja udah cukup bikin gua malu sebagai warga Indonesia. Gua tetep cinta Indonesia tapi bukan Cinta Buta. Gaakan deh buang-buang waktu terlalu banyak disini. In fact orang Indonesia itu pinter, cekatan, perfeksionis. Apes aja UMR nya kecil wkwkwkwk",Positif
ngj-6pkSsaQ,"Memang ngawur para pejabat di negara ini  Kebanyakan gila kekuasaan                        gila kekayaan                        gila jabatan                        gila gilaan mungkin  dari 100 % hanya 0,5 % itu kalau ada",Negatif
ngj-6pkSsaQ,Kalau rakyat di negara ini kabur aja dulu  Yang pasti para pejabat di negara ini dengan senang hati mereka tertawa terbahak-bahak  Karna mereka semakin besar peluang untuk menghabiskan hasil bumi di negara ini,Positif
ngj-6pkSsaQ,yang ga nasionalis itu yang korupsi. itu aja!,Netral
ngj-6pkSsaQ,"enaknya disini bang santai doang, cuma kalau cuma kerja doang bakal miskin seumur hidup, pekerja itu miskin disini mau punya skill mau enggak. contohnya gw kerja gak kaya2, punya tabungan enggak, punya skill iya, gajinya cuma abis buat bayar kontrakan dan idup sehari hari.  emak gw nyuruh2 gw pergi ke jepang terus, cuma gak ada modal",Positif
ngj-6pkSsaQ,"Aku setuju sih kalo orang pindah ke luar hanya karena ga kerjaan, tapi kalau masalah pindah warga negara aku kurang setuju karena pasti konsekuensi nya udah berbeda, dia bakal 100 persen mengabdi ke negarannya sekarang tapi ini pr juga untuk pemerintah aja sih",Negatif
ngj-6pkSsaQ,Kabur aja dulu gabung sama Rohingya,Positif
ngj-6pkSsaQ,Pekerjaan dan rezeki gak di pemerintahan dan jabatan saja. Masih banyak yang lain koq,Netral
ngj-6pkSsaQ,"setuju sih bang... pada mau balik lagi gak? ngebenerin sistim di indonesia. yang pinter2nya kabur beneran ke luar negeri, yang sisa kaum mendang-mending yang pola pikirnya juga mendang mending, opportunis... ya makin gini2 aja nih negara.",Negatif
ngj-6pkSsaQ,kabur ja kamu,Netral
ngj-6pkSsaQ,"Gw S2 udah kerja skitar 20an tahun di Indo. Emang paling parah sekarang. Dulu, kualitas dan skill masih dipertimbangkan jd utama. Walaupun ada sebagian orang dalam.  Sekarang, orang dalam itu yang utama, bahkan yang memegang keputusan2 penting. Sedangkan orang yg punya skill, jadi orang suruhan aja supaya sistem ga ambruk. Gimanapun, kalau bagian pentingnya itu orang dalam. Sistem pasti kacau ujung2nya. Ini terjadi di semua lini, dari pemerintahan pusat, pendidikan, perusahaan, sampai ke desa2. Desa gw aja dipimpin preman lulusan SMP yang gajelas kerjanya apa. Uangnya kemana.  Oiya, setelah omnibuslaw, gw kena layoff dan sulit nyari lagi karna batasan umur di Indo. Gw tadinya oegang audit finance di perusahaan besar. Mereka bilang ada mslh ekonomi makanya layoff, gw ga percaya sama sekali. Bisa2nya mereka nilep duit suntikan dana. Maksa karyawan tanda tangan kerja 2 tempat (anak dan induk perusahaan) beserta suruh diam di perjanjian. Ini terkait tokoh besar yang ga bisa gw sebut.  Elu mungkin bisa menyebut era lain parah. Tapi gw yg terdampak, gw bisa bilang era ini paling parah. Meritokrasi hancur lebur dikuasai preman2 yang berkoloni bancakan.",Positif
ngj-6pkSsaQ,"Jangan harapkan ""pemerintahan berjiwa feodal"" ini berkeadilan nasionalisme bro kecewaaaa, ""ujung point"" dari suatu ""negara"" adalah ""pemerintahannya"" , dan kita sudah melihat betapa mengecewakan itu semua, bagi gw cukup ada alasan yang  membedakan hidup di negri orang dan di tanah air sendiri, yg ngebedain adalah lu bisa jauh lebih sejahtera dalam urusan prekonomian dari pada dinegara sendiri yg industrialisasinya gak berkembang..., padahal itu pilar2 negara agar kehidupan berjalan, perekonomian jalan, negara maju dan peradaban maju..",Positif
ngj-6pkSsaQ,"yah orang yang menempuh pendidikan diluar negeri sekalipun nanti entah balik atau tidak,, sebenarnya sama aja dengan kabur aja dulu....kabur aja dulu pendidikan diluar negeri, nanti baru balik lagi....",Netral
ngj-6pkSsaQ,"jangan lupa juga, negara maju kaya jepang, inggris, perancis adalah negara imperial, ngerusak negara orang buat kemakmuran negaranya sendiri, termasuk indonesia adalah korban dari imperial eropa, sampe sekarang😂",Negatif
ngj-6pkSsaQ,"Sembari mau ingetin, kalo emang ada rencana berkarir permanen di LN jalur sekolah, banyak banget beasiswa yg dikasih oleh pemerintah LN dan kampus. Kalo lo emang merasa ga bisa komitmen bakal balik ke Indonesia, saran gw plis pakai beasiswa selain LPDP. Mari kita ngga jadi sama dengan orang orang lain yang berusaha ngakal ngakalin sistem yg bikin kapok tinggal di Indonesia dan bikin negara kita makin terpuruk",Negatif
ngj-6pkSsaQ,"Pak prabowo juga pernah kabur kan dulu ,kalau ngak salah ke yordania beberapa tahun ,pulssng pulang buat partai",Netral
ngj-6pkSsaQ,"Yang harus diubah itu sistemnya karena kalau mau jadi pejabat harus banyak uang ujung""nya kebanyakan pejabat balas budi titipan oligarki dan pejabat yang mau balik modal dengan keluarganya dimasukkan serta cuci uang. Ayo semua rakyat harus turun ke jalan demo untuk buat peraturan yang mau menjabat di pemerintahan pusat maupun daerah harus kompeten dan beretika dan batas maksimal buat kampanye 3 jt sehingga orang jenius yang pengen ubah indonesia lebih baik lagi bisa nyalon. Juga buat peraturan pejabat itu kerjanya partime dari pekerjaan utamanya agar mereka juga merasakan sebagai rakyat dan presiden bisa dibagi 7 kayak di swiss agar tidak semena-mena.",Positif
ngj-6pkSsaQ,"kalo denger Rizal Fadilah serem, mending kabur sebelum kena bantai, nyawa lebih berharga  yg 58% ngga perlu kabur, ini kan kalian yg mau keadaan kaya gini, di mana2 selalu seolah2 paling cinta tanah air, kalo kalian kabur berarti kalian sama dengan menjilat ludah sendiri",Negatif
ngj-6pkSsaQ,"Pemerintah tuh seharunya SADAR PLOK, Ga seharunya respon seprti itu buat rakyatnya  Minimal jawab untuk menenangkan, meyakinkan bukan justru malah bikin pesimis  Koplok",Positif
ngj-6pkSsaQ,"Kabur aja dulu, kita sebarin bibit-bibit korupsi, kolusi, nepotisme, ketamakan, dan keserakahan yg udah tertanam di DNA orang Indonesia ke negara orang.",Negatif
ngj-6pkSsaQ,"yok pindah ke warga negaraan sekalian, biar gak nyumbang devisa, kalo nyumbang devisa ke enakan pejabat indo",Positif
ngj-6pkSsaQ,Kebijakan pemerintah itu bijaknya disebelah mana?,Netral
ngj-6pkSsaQ,"Klo panji, cari duit di indonesia, lalu kabur  ke amerika habisin duitnya,  lalu cari lagi di indo , dan kabur lagi ke amerika untuk habisin",Negatif
ngj-6pkSsaQ,Males,Netral
ngj-6pkSsaQ,"gw dari SMA dah di australia, di sini aja pas masih sekolah dah bisa kerja meanwhile di indo kerja dah syarat ribet gaji kecil",Positif
ngj-6pkSsaQ,Saya. Ngangur pengen ke jepang,Positif
ngj-6pkSsaQ,"Saya jujur sedih dengar mas panji ngomong gini, sesuram itu negara ini sampe bener bener tiap hari saya resah. Sampai sampai buka sosmed hanya untuk lihat hari ini pemerintah buat ketololan apa lagi 😢😢",Positif
ngj-6pkSsaQ,Yg mampu Kabur segeralah sdangkan yg gk mampu siap2lah Revolusi.,Positif
ngj-6pkSsaQ,Pak habibie juga keluarga akhirnya kabur ke jerman sampai sekarang,Positif
ngj-6pkSsaQ,Aku jg mo ganti pasport warna Maroon aja ...,Positif
ngj-6pkSsaQ,"How ""KaburAjaDulu"" became common way over generations in Indonesia : Corruption    Corruption in Indonesia is a complex issue rooted in historical, cultural, political, and economic factors. It has persisted across generations due to several key reasons:    1. Historical Legacy    - During the colonial period (Dutch rule), corruption was already present in governance structures.  - Under Suharto’s New Order (1967–1998), corruption became institutionalized as he maintained power by distributing wealth and positions to elites.    2. Weak Legal Enforcement    - Laws exist, but enforcement is inconsistent.  - Many powerful individuals escape justice due to political connections or bribery.    3. Culture of Patronage (Nepotism & Favoritism)    - ""Bapakisme"" (fatherly leadership) and gotong royong(mutual assistance) can sometimes blur the lines between loyalty and corruption.  - Many politicians and businesspeople maintain networks where favors and kickbacks are expected.    4. Low Wages in Public Sector    - Many civil servants, police, and government officials receive low salaries, making them more susceptible to bribes.    5. Weak Education on Ethics    - Anti-corruption values are not deeply ingrained in the education system.  - Many people see corruption as a way to survive or advance in life.    6. Public Tolerance & Normalization    - Small-scale corruption, such as bribing traffic police or paying for government services under the table, is often seen as normal.  - When the public tolerates corruption, it becomes harder to eradicate.    Political and Business Interests    - Many politicians fund their campaigns through corrupt means and later ""pay back"" their investors through government contracts or policies.  - Big businesses often collude with officials to win contracts or avoid regulations.    How It Passes Through Generations    1. Role Models – Younger generations see corrupt practices as a ""normal"" way to get ahead.    2. Family Influence – Some political and business families pass down their power and corrupt networks.    3. Weak Law Enforcement – Without serious consequences, corruption remains attractive.    4. Economic Pressures – In tough times, people prioritize survival over integrity.    Can It Be Stopped?    Yes, but it requires:  - Strong law enforcement & independent judiciary  - Better education on ethics & integrity  - Higher salaries for public officials  - More transparency in government transactions  - Public awareness & zero tolerance for corruption",Netral
ngj-6pkSsaQ,"Gw sih udh muak ngeliat pemerintahan disini...pejabatnya hanya bisa korup dan bacot doang. Kewajiban rakyat aja yg dituntut, pajak terus dikejar, ar pajaknya hanya bisa berburu di akuarium, bukannya cari wp baru. Si pejabat anjing bilangnya ga nasionalis dll, lo sendiri korup... Hak kita sebagai rakyat mana??? Jalan raya/tol aja msh tambal sulam... Seandainya gw thanos, gw hialngkan semua koruptor, org mabok agama dan orang bodoh di negara ini...",Positif
ngj-6pkSsaQ,"hahahaha, lu kan kabur duluan",Negatif
ngj-6pkSsaQ,Kok jokowi kaga disebut.... Mas panji.... Memang skarang lebih sulit cari kerja... Apalagi banyak phk... Tau engga mas panji sekarang sektor f&b makin turun omsednya .... Karena sepi tapi yah... Terserah orang berpikir... Apa tapi Indonesia lagi sulit..... Koruptor bnyak diindonesia.... Mungkin mahasiswa demo hukum mati koruptor....,Netral
ngj-6pkSsaQ,"percaya lah,soal korupsi di indonesia udah gak ada obat nya,kecuali itu smua penjabat DPR di habisin semua,ibarat nya harus di reset factory lah gitu,saya dan istri juga sudah punya planning utk move ke amerika tahun depan setelah anak saya selesai TK dsini,saya gak bs bayangin gimana nasib anak saya nanti kalo udah dewasa kalo indo kayak gini terus...kasian klo anak harus ngalamin yg sama seperti saya skrg",Positif
ngj-6pkSsaQ,bro ini adalah wujud asli kabur aja dulu,Positif
ngj-6pkSsaQ,"AKu udah kabur sejak 1993, di kampung aku dibulying dan selalu dibikin biar tetap miskin bareng. Skr banyak yg ingin mengikuti langkahku. Krn frustrasi semua hukum rusak, Th 70 an aku sll dibulying krn miskin. Nilai sekolah SD ku paling baik tapi di akhir th krn ngak berduit, tetanggaku yg org kaya atau ada bisikan aku jadi ngak dpt juara. jadi dari dulu negara kita gampang di tombak tombok.",Positif
ngj-6pkSsaQ,"yang bilang orang yg Kabur Aja Dulu tidak nasional, terakhir berobat ke luar negri juga tuh",Positif
ngj-6pkSsaQ,"Sedikit koreksi. Para eksil karena peristiwa 1965, mereka tidak kabur melainkan tidak bisa pulang. Dalam kondisi lain, mereka dimungkinkan pulang tapi dengan konsekuensi mendapat persekusi dari negara (dicabut hak-hak sipilnya) karena pilihan politiknya sehingga mereka memilih tidak pulang.",Netral
ngj-6pkSsaQ,kayaknya para pemimpin di negri ini dipilih bukan karena kemampuan nya. kayaknya kok stress banget sampe ditanya wartawan gtu doang jawabannya wadaw banget,Netral
ngj-6pkSsaQ,"Kabur aja,kita berjuang di sini untuk good goverment,ketika itu terjadi org indonesia mendunia",Negatif
ngj-6pkSsaQ,Itu adalah hak seseorang .. tapi itu juga sebuah tamparan tegas .. bagi pemerintahan.. kenapa itu bisa terjadi..,Netral
ngj-6pkSsaQ,"Bang panji, banyak banget, promo judol,, maLes ah, tolong fix it",Netral
ngj-6pkSsaQ,"di china jg ad yg pd kabur aja dulu jaman pki, ad 1 desa orang2 ngungsian dr indonesia",Netral
ngj-6pkSsaQ,"Setuju, don't ask what your country can do for you but ask what you can do for your country?,,,,",Negatif
ngj-6pkSsaQ,"Loe kuliah di konoha Di universitas ternama Nyampe di luar negri kagak ada arti nya Masih dibawah standar loe semua....., Makanya diatas langit masih ada langit, Saingan loe Dunia brooooo, Artis di indo nyampe di Luar Negri loe ngak ada arti nya apa apa ....., Makanya Jgn SOMBONG jadi Manusia.",Negatif
ngj-6pkSsaQ,setuju bro kalau gw jg main di 𝗃𝗉𝗍𝗈𝗀𝖾𝗅77 gacir,Positif
ngj-6pkSsaQ,"Bang,, mending bikin video tutorial gimana caranya out from here n survive di luar negri. Spya pmrintah² yg pengecut, pjbat² bi a dab, oligarki² an j ing & penegak² hkum ba jingan  tu TAU RASA ditinggalin ama sapi perahnya alias rakyat..",Positif
ngj-6pkSsaQ,Saya di jepang tapi masih mantau Indonesia..😊,Netral
ngj-6pkSsaQ,Kabur Aja dulu banyakan yg gak mau balik 😂,Positif
ngj-6pkSsaQ,"ya mau gmn lg, biaya utk pesta demokrasi mahal...balikin modal pst lbh mahal, masa cm balik modal gk dpt untung?   ya korupsi adalah jln keluar..",Positif
ngj-6pkSsaQ,"PAJAK DI KORUP MINYAK DI KORUP LISTRIK DI KORUP GAS DI KORUP KALO BISA UDARA DI KORUP.   Tapi tenang, wakanda ini sebagian besar SDM RENDAH, nanti juga lupa. udah miskin, bodoh, pelupa pula, pantes aja koruptor nyaman.",Positif
ngj-6pkSsaQ,Mau kabur belum punya modal 😭,Positif
ngj-6pkSsaQ,tutor kabur ke LN pan,Positif
ngj-6pkSsaQ,"Benar bangat om. Apa lagi buat kami yg disabilitas ini. Kesempatan kami lebih kecil. Mau kabur, tak ada daya dan upaya. Hari ke hari bagai makan empedu kami rasakan disini.😢",Positif
ngj-6pkSsaQ,"Ga usah jauh2 Bang, nonton Coldplay di Indonesia harganya lebih mahal 2x lipat dr Singapura, tapi kacau.. banyak yg pny tiket ga bs masuk. Yg kemaren DWP, bisa2nya penonton asing dipalakin 1312, KOK BISA BANG???!! Mau cinta sama negara ini tuh susaaaaaah bgt Bang.. 😢",Positif
ngj-6pkSsaQ,Di era modern aplgi Sepak Bola pindah warga negara utk 1 pekerjaan ato bidang professional yg ssorg tekuni soal pindah wrga negara punya pertimbangan yg matang timbang timbangan utk biaya hidup nya. Tpi tidak bisa menghilangkan ke cintaan ssorg utk bngsanya sendiri warga negara nya,Netral
ngj-6pkSsaQ,"Nih liat nih, panji aja yang dulu kabur ke us akhirnya balik karena gagal di us, karirnya gk berhasil. Panji loh, apa kabar kalian yg rame doang di sosmed mau kabur2an, jadi gelandangan kalian di luar negeri. Nyusahin kedutaan, jadi tanggungan lagi. Yg fomo2 kabur, noh fomo sama orang gaza noh, sekalian kabir ke akhirat.",Negatif
ngj-6pkSsaQ,"Dasar para penghianat bangsa, dikasih kepintaran sedikit dari yang lain, bukannya digunakan untuk memajukan negara Indonesia, malah lebih memilih untuk memajukan negara lain, rasa nasionalisme anda dimana?  Kalau ada yang salah dengan Indonesia ya perbaiki, bukan malah melarikan diri   Para pejuang mengorbankan nyawanya demi Indonesia, generasi sekarang bermental lemah, berjuang demi mengisi kemerdekaan aja ngak mau, malah lebih memilih kabur dari tanggung jawab sebagai warga negara Indonesia",Negatif
ngj-6pkSsaQ,"Bang, sekarang cari kerja selain harus bisa Bahasa Inggris harus bisa Bahasa lain, Mandarin, Jepang, Korea, dsb. Tau begini waktu kuliah kabur aja dulu 😢",Positif
ngj-6pkSsaQ,"nyesek udahan liat kondisi negara ini kalo bagi gw. udah diposisi nangis dibatin, udah ampir pasrah ama pemerintah yg susah bgt buat ngertiin rakyatnya. Udah capek aja. Ngeluhlah sekali"" gw disini biar plong. Cape cuy belaga baik"" aja di kerjaan ama kehidupan ini.  Kuliah sampai S-1 lulus honorer, perbulan 1 jt. Daftar PPPK sejauh ini blm beruntung. Ditambah rasanya nyesek jadi sandwich generation, dan uang ga kekumpul sama sekali, abis buat ortu dan adik yg kuliah. Harrga naik, UMR sama aja. Ga balance. Sedang, disana diluar kerja bersihin rumput aja gajinya bisa buat bikin rumah cuy. Mau ikut Kabur aja dlu niat memperbaiki ekonomi terhalang ekonomi. Nglamar sana sini dari 2024- saat ini yg gajinya diatas honorer, hasilnya nol. 80% pabrik gw lamar ga ada kabar abis interview, sisanya syarat ga pernah tercukupi. Rasanya kek nyesek aja di Indonesia syaratnya.  Usia segini, pengalaman segitu, gaji becanda. Bayar pajak sudah, pejabatnya berlomba lomba korupsi dan presidenya menolak Indonesia gelap cuma berdalil ramalan dan menafikan kenyataan yg terjadi saat ini. Dalam hati udah pasrah sih, udh kasih aja negara ini abis pak prabowo ke gibran, bobi, kaesang, jan estes.",Positif
ngj-6pkSsaQ,Gw juga klo muda kabur k negri lain tp gw uda tua makanya yg muda2 kabur dulu tp ga se masive zaman dulu bung klo dulu politician zaman sekarang bukan politician bung jd beda zaman dahulu,Positif
ngj-6pkSsaQ,"Yg semangat nge-tag ""kaburajadulu"" biasanya sambil rebahan di rumah. Sedangkan yang sudah terlanjur kabur, cm bisa menertawakan mereka, haha.",Negatif
ngj-6pkSsaQ,Alhamdulillah gua bersyukur banget anak gua wna.skolah gratis enak dia luar negeri,Positif
ngj-6pkSsaQ,"Ketika orang indonesia yg berada di luar negeri tidak boleh mengkritik/peduli/membahas tentang Indonesia, lantas apa kabar orang indonesia yang berada di Indonesia, tapi ngomongin soal korea mulu, fanatik/fomo, bahkan sampe politik dan dinamika yg terjadi di Indonesia sendiri tempat mereka tinggal aja nggak paham.. karena sibuk dengan trend2 drama yg mereka agung2kan dari korea itu.....?????  Apa mereka gapapa kalo disebut dengan bocah kosong??",Netral
ngj-6pkSsaQ,"tapi mas, kabur aja dulu mostly diresahkan oleh gen z yg mayoritas blm pernah merasakan dunia kerja, bisa dibilang kabur aja dulu ini menurutku ada faktor fomonya dan sedikit memperlihatkan gen z ini mereka pengen punya duit banyak tanpa bekerja keras",Negatif
