Video_ID,Teks_Komentar,text_normalized_temp
MIo4tGN11j0,"Hukuman yg berat (potong tangan) untuk koruptor dan pengacara yg mendampingi koruptoryg terbukti juga diberikan hukuman,  maka rakyat akan percaya dengan pemerintah","hukuman yang berat (potong tangan) untuk koruptor dan pengacara yang mendampingi koruptoryg terbukti juga diberikan hukuman, maka rakyat akan percaya dengan pemerintah"
MIo4tGN11j0,Kalu nak cari masa dapan..kuar kerja kat luar negara dulu..bila dah banyak wang pulang hidup anda senang bila tua nnti..hidup x susah..kerja gaji cukup2 mkan je,kalu nak cari masa dapan..kuar kerja kat luar negara dulu..bila sudah banyak wang pulang hidup anda senang bila tua nnti..hidup x susah..kerja gaji cukup2 makan je
MIo4tGN11j0,"KALAU KELUAR AGAR HIDUP LEBIH BAIK ITU BAGUS TAPI KALAU SAMPAI PINDAH KEWARGA NEGARAAN KARENA PEMERINTAH  KITA GAK BERES,KALAU SEMUA BERFIKIR BEGITU KIRA² SIAPA LAGI YANG AKAN MEMPERBAIKI NEGARA INI,ITU SAMA AJA MEMBERI PELUANG PIHAK LUAR MENGUASAI NEGERI INI","kalau keluar agar hidup lebih baik itu bagus tapi kalau sampai pindah kewarga kenegaraan karena pemerintah kita tidak beres,kalau semua berfikir begitu kira² siapa lagi yang akan memperbaiki negara ini,itu sama saja memberi peluang pihak luar menguasai negeri ini"
MIo4tGN11j0,One piece makin relate ☠️,one piece makin relate ☠️
QE-L40X-DYg,"Bukan suruh kamu meninggal NKRI,Bukan diindonesia nggak bisa makankan,tapi keluar negeri nambah pengalaman😁","bukan suruh kamu meninggal nkri,bukan di indonesia tidak bisa makankan,tapi keluar negeri menambah pengalaman😁"
QE-L40X-DYg,"Kabur aja dulu ke Kamboja, myanmar, laos nangis lo","kabur saja dulu ke kamboja, myanmar, laos nangis kamu"
QE-L40X-DYg,"Lapangan pekerjaan sebenarnya banyak di indonesia tapi gaji yg didapatkan per bulan atau per hari nya adalah lebih kecil daripada  pengeluaran yg dikeluarkan belum lagi pembatasan maksimal umur maka timbul lah rasa khawatir dan cemas  Pengusaha indonesia dan banyak orang indonesia ingin membuka usaha dan membuka lapangan pekerjaan sebanyak2 nya tapi tantangan muncul ketika ada Ormas dan LSM dan Premanisme menjadi penyakit saat mengintimidasi untuk setoran ke kelompok mereka (tercipta lah rasa tidak aman) lalu dimanakah peran aparat kepolisian dan hukum?  Bagi masyarakat yg sadar ekonomi, Banyak yg mengurungkan niat untuk menikah dan memiliki anak Celakanya justru kebanyakan masyarakat miskin atau yg tidak sadar ekonomi malah beranak nya kebablasan sehingga menambah masyarakat miskin yg baru  Belum lagi budaya korupsi, suap, kkn yg sudah mendarah daging mau itu dikalangan pejabat, instasi pemerintahan, bahkan masyarakat sekalipun  Yg dibutuhkan adalah PRESIDEN yang BERANI, BERANI MEMPERBAIKI SISTEM YANG SELAMA INI SUDAH RUSAK!!!  Jika Pak Prabowo berhasil melakukan itu, maka dia akan menjadi pengingat bagi generasi ini, generasi selanjutnya dan generasi seterusnya  Salam Waras","lapangan pekerjaan sebenarnya banyak di indonesia tapi gaji yang didapatkan per bulan atau per hari nya adalah lebih kecil daripada pengeluaran yang dikeluarkan belum lagi pembatasan maksimal umur maka timbul lah rasa khawatir dan cemas pengusaha indonesia dan banyak orang indonesia ingin membuka usaha dan membuka lapangan pekerjaan sebanyak2 nya tapi tantangan muncul ketika ada ormas dan lsm dan premanisme menjadi penyakit saat mengintimidasi untuk setoran ke kelompok mereka (tercipta lah rasa tidak aman) lalu dimanakah peran aparat kepolisian dan hukum? bagi masyarakat yang sadar ekonomi, banyak yang mengurungkan niat untuk menikah dan memiliki anak celakanya justru kebanyakan masyarakat miskin atau yang tidak sadar ekonomi malah beranak nya kebablasan sehingga menambah masyarakat miskin yang baru belum lagi budaya korupsi, suap, kkn yang sudah mendarah daging mau itu di kalangan pejabat, instasi pemerintahan, bahkan masyarakat sekalipun yang dibutuhkan adalah presiden yang berani, berani memperbaiki sistem yang selama ini sudah rusak!!! jika pak prabowo berhasil melakukan itu, maka dia akan menjadi pengingat bagi generasi ini, generasi selanjutnya dan generasi seterusnya salam waras"
QE-L40X-DYg,"Kalo masi muda bukan anak orang Kaya, atau anak pejabat,, terus kerjaan ga jelas,, mending keluar negeri","kalau masih muda bukan anak orang kaya, atau anak pejabat,, terus kerjaan tidak jelas,, mending keluar negeri"
QE-L40X-DYg,"pikirkan masa depanmu tak ada jaminan apapun di Indonesia di masa tua , semua harus di tanggung anak anak atau jadi gelandangan  di negara maju udah di jamin negara.","pikirkan masa depan mu tak ada jaminan apapun di indonesia di masa tua , semua harus di tanggung anak anak atau jadi gelandangan di negara maju sudah di jamin negara."
QE-L40X-DYg,"Meragukan nasionalisme wkwkwk. Dulu, tahun 2010 an, zoomer indonesia TERKENAL BANGET di forum global sebagai orang yang terlalu bangga sama negaranya sendiri. Sampe di olok olok orang luar, sampe ada memenya. Jadi ya, kita cinta negara  Nah, masalahnya adalah, negara cinta kita nggak?","meragukan nasionalisme wkwkwk. dulu, tahun 2010 an, zoomer indonesia terkenal banget di forum global sebagai orang yang terlalu bangga sama negaranya sendiri. sampai di olok olok orang luar, sampai ada memenya. jadi ya, kita cinta negara nah, masalahnya adalah, negara cinta kita nggak?"
QE-L40X-DYg,5.6jt? d kebanyakan daerah indo setengahnya kdang g nyampe,5.6jt? di kebanyakan daerah indo setengahnya kdang tidak sampai
QE-L40X-DYg,"Data biaya hidup rata2 itu data dari mana min ? Biaya hidup rata - rata 2.5 juta dari mana data nya ? Kalau bps, ya ga valid bro. Mungkin mimin hitung tiap hari makan mie instant kali ya.","data biaya hidup rata2 itu data dari mana admin ? biaya hidup rata - rata 2.5 juta dari mana data nya ? kalau bps, ya tidak valid bro. mungkin mimin hitung tiap hari makan mie instant kali ya."
QE-L40X-DYg,Too late... negara barat udahntutup pintu imigrasi😅... kecuali untuk yg sangat berbakat😅,too late... negara barat udahntutup pintu imigrasi😅... kecuali untuk yang sangat berbakat😅
QE-L40X-DYg,"Pertanyaannya adalah keluar negeri tidak segampang itu, kalau ada yg tau caranya proses seminggu langsung berangkat saya mau Saya yg proses kerja ke korea udah setahun lebih kontrak kerja gak turun turun dan belum berangkat","pertanyaannya adalah keluar negeri tidak segampang itu, kalau ada yang tahu caranya proses seminggu langsung berangkat saya mau saya yang proses kerja ke korea sudah setahun lebih kontrak kerja tidak turun turun dan belum berangkat"
QE-L40X-DYg,*indonesiaporakporanda*,*indonesiaporakporanda*
QE-L40X-DYg,"Serba salah kalo disini Jadi karyawan gaji gitu gitu aja gak sebanding dengan inflasi Jadi pengusaha di palakin sama 99% ""oknum"" Belum lagi di potong pajak dkk","serba salah kalau disini jadi karyawan gaji gitu gitu saja tidak sebanding dengan inflasi jadi pengusaha di palakin sama 99% ""oknum"" belum lagi di potong pajak dkk"
QE-L40X-DYg,"pernah liat postingan kerja di luar negeri gak gampang bertahan hidup gaji 60 jt sebulan, kirim 20jt, ke ortu, sisanya buat bertahan hidup pertanyaannya adalah: gaji 5 juta sebulan bisa gak ngirim 20 juta ke ortu setiap bulan?","pernah lihat postingan kerja di luar negeri tidak gampang bertahan hidup gaji 60 juta sebulan, kirim 20jt, ke ortu, sisanya buat bertahan hidup pertanyaannya adalah: gaji 5 juta sebulan bisa tidak ngirim 20 juta ke orang tua setiap bulan?"
QE-L40X-DYg,"Kalau nasionalisme ada kenapa ada pejabat korupsi, kenapa yang tidak nasionalis menang? Berapa lama lagi harus menunggu? Kenapa yang melihat keluar dibilang tidak nasionalis? Apakah anda ketakutan...?","kalau nasionalisme ada kenapa ada pejabat korupsi, kenapa yang tidak nasionalis menang? berapa lama lagi harus menunggu? kenapa yang melihat keluar dibilang tidak nasionalis? apakah anda ketakutan...?"
QE-L40X-DYg,Emang nasional bisa kasih makan kehidupan susah di Indonesia cari kerja susah bngt gajih gx sesuai emng nasionalisme bisa kasih makan kehidupan layak,emang nasional bisa kasih makan kehidupan susah di indonesia cari kerja susah banget gaji tidak sesuai memang nasionalisme bisa kasih makan kehidupan layak
QE-L40X-DYg,"Punya skill dolo, baru kabur aja dolo.","punya skill dolo, baru kabur saja dolo."
QE-L40X-DYg,"Riwayat kalah ku hanya di situs sebelah, cuman situs  𝖩𝖯𝖳𝖮𝖦𝖤𝖫77  penyelamat keuangan ku..","riwayat kalah aku hanya di situs sebelah, hanya situs 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77 penyelamat keuangan ku.."
QE-L40X-DYg,"Lebih mempertanyakan nasiolisme pejabat, di kasih tanggung jawab malah di korupsi  Lu mau nih negara maju atw ancur","lebih mempertanyakan nasiolisme pejabat, di kasih tanggung jawab malah di korupsi kamu mau ini negara maju atau ancur"
QE-L40X-DYg,mudah2han yg kabur bocah2 anak orang kaya dari jakarta semua. biar lebaynya agak luntur.  postingan main disalju sama ngomong yg enak2. tapi ga ngliatin faktor socio-economic disana. warga luar udah bnyak yg protes kenapa pilih buruh/pekerja dari luar bukan dari negara sendiri,mudah2han yang kabur bocah2 anak orang kaya dari jakarta semua. biar lebaynya agak luntur. postingan main disalju sama ngomong yang enak2. tapi tidak ngliatin faktor socio-economic disana. warga luar sudah banyak yang protes kenapa pilih buruh/pekerja dari luar bukan dari negara sendiri
QE-L40X-DYg,"Itu yg kabur di malaysia hampir bisa dipastikan datanya x2. Kerna itu baru yg legal aja suda 2.5juta , yg illegalnya lebih banyak. Miris sekali nasib negara ini","itu yang kabur di malaysia hampir bisa dipastikan datanya x2. karena itu baru yang legal saja suda 2.5juta , yang illegalnya lebih banyak. miris sekali nasib negara ini"
QE-L40X-DYg,Jangan lupa kita pekerja migran menyumbang 10 persen devisa negara,jangan lupa kita pekerja migran menyumbang 10 persen devisa negara
QE-L40X-DYg,"Enak kerja di Indonesia, pingin jadi mentri tinnggal ngomon  ""OK Ges 😂😂*"" And jika pingin menjadi setafsus presiden hanya bermodal memarahi anak SD 😂","enak kerja di indonesia, pingin jadi menteri tinnggal ngomon ""ok ges 😂😂*"" and jika pingin menjadi setafsus presiden hanya bermodal memarahi anak sd 😂"
QE-L40X-DYg,"Yang mau kerja di luar negeri, silakan. Yang mau kerja di dalam negeri, silakan. Dua-duanya oke. Yang gag oke itu orang yang kerja di luar negeri gag mau, kerja di dalam negeri juga gag mau.","yang mau kerja di luar negeri, silakan. yang mau kerja di dalam negeri, silakan. dua-duanya oke. yang tidak oke itu orang yang kerja di luar negeri tidak mau, kerja di dalam negeri juga tidak mau."
QE-L40X-DYg,Silakan kabur... 😊 engk ada yang melarang... Biar engk ada demo demo bikin macet,silakan kabur... 😊 tidak ada yang melarang... biar tidak ada demo demo bikin macet
QE-L40X-DYg,BPS dipercaya survei bodong. Org nganggur ditulis pekerja,bps dipercaya survei bodong. orang nganggur ditulis pekerja
QE-L40X-DYg,"ngaco tempo 5:25 ngasih perbandingan gaji UMR jakarta 5.39jt  dengan pengeluaran rata2 seluruh indonesia 2.5jt, mana ada orang jakarta pengeluaran perbulan 2.5jt, udah jelas biaya hidup lebih tinggi.","ngaco tempo 5:25 memberi perbandingan gaji umr jakarta 5.39jt dengan pengeluaran rata2 seluruh indonesia 2.5jt, mana ada orang jakarta pengeluaran perbulan 2.5jt, sudah jelas biaya hidup lebih tinggi."
QE-L40X-DYg,bukannya membenahi sistem kerja endonesa malah ngehujat para pencari kerja wkwkwk tikus tikus,bukannya membenahi sistem kerja endonesa malah ngehujat para pencari kerja hahaha tikus tikus
QE-L40X-DYg,Kita rakyat d tuntut hrs pny nasionalisme tinggi dgn d srh pajak tpi pajak rakyat dbuat bancakan sm penguasa yg b'kuasa & gaya hidup mewah penguasa berikut keluarga'y & kroni'y..salam waras..,kita rakyat di tuntut harus punya nasionalisme tinggi dengan di srh pajak tapi pajak rakyat dbuat bancakan sama penguasa yang b'kuasa & gaya hidup mewah penguasa berikut keluarga'y & kroni'y..salam waras..
QE-L40X-DYg,Rakyat kabur Karena  Penguasa tdk punya rasa Nasionalisme!,rakyat kabur karena penguasa tidak punya rasa nasionalisme!
QE-L40X-DYg,Kabur aja dulu gabung sama Rohingya.. 😂,kabur saja dulu gabung sama rohingya.. 😂
QE-L40X-DYg,Kabur ke korea dan japan aja kak anak saya dan ponaan udah lima tahun kerja di korea gaji makan minum terjamin padahal alumi smk..oke😊😊😊😊😊😊,kabur ke korea dan japan saja kakak anak saya dan ponaan sudah lima tahun kerja di korea gaji makan minum terjamin padahal alumi smk..oke😊😊😊😊😊😊
QE-L40X-DYg,"Kalau bisa kabur, tapi kalo gak bisa jangan khawatir kalau kita bisa hidup berdampingan dengan koruptor, bahkan biasa...","kalau bisa kabur, tapi kalau tidak bisa jangan khawatir kalau kita bisa hidup berdampingan dengan koruptor, bahkan biasa..."
QE-L40X-DYg,"HATI""KABUR AJA ADALAH GERILYA OPERASI  SENYAP KASAK KUSUK KABUR AJA DULU DARI STRATEGI  PRESIDEN DONALD TRUMP YG INGIN MENEMPATKAN SEMENTARA ORWNG PALESTINA KE BUMI  INDONESIA","hati""kabur saja adalah gerilya operasi senyap kasak kusuk kabur saja dulu dari strategi presiden donald trump yang ingin menempatkan sementara orwng palestina ke bumi indonesia"
QE-L40X-DYg,"Kaburlah kalau mau kabur siapa tahu  nasibmu bagus dinegeri orang🎉 Tetapi harap kausadari bahwa semua tergantung keberuntungamu dan takdirmu🎉Sukar kita utk mengejar rejeki dan rejekilah yg mendatangi kita🎉Menurut saya keluarga saya tdk ada yg minat kerja filuar negeri🎉 Bagi kami lebih nyaman hujan batu dinegeri sendiri daripada hujan emas dinegeri orang🎉Lepas dari kata Nadionalis kalau kami rasanya berar meninggalkan tanah kelahiran krkota lain apalagi men8nggalkan TANAH AIR INDONESIA KELUARNEGERI🎉KAMI TIDAK SENANG MENYALAHKAN PETINGGI NEGARA SEMENTARA KAMI MERASA BELUM BISA BERBUAT SESUATU KEPADA NEGARA🎉ĶITA INI HARUSNYA BERSYUKUR DEBGAN NEGARA YG TETAP KOKOH BERDIRI DENGAN NEGARA YG WILAYAHNYA SELUAS EROPA DENGAN BERBAGAI SUKU BANGSA INDONESIA DAN BERBAGAI PENDATANG ASING YG SIAP MENENDANG KITA DARI INDONESIA🎉SETELAH KITA RAMAI""KELUAR NEGERI NANTINYA JANGAN SALING MENYALAHKAN KALAU PARA PENDATANG ASING MENJARAH NEGARA KITA🎉 AKWN ADA PEPATAH YG DIKANDUNG BERCECERAN YG DIKEJAR TIADA DAPAT😢KALIAN YG PUNYA NIAT KABUR AJA DULU ITU ARTINYA TIDAJ KAWATIR KALAU SUATU SAAT ADA INVASI MILITER ASING KE INDOBESIA🎉KALIWN ITU KEMAUAN TAK SESUAI KEMAMPUAN INTROPEKSI DIRILAH SAMPAI DIMANA TINGKAT KEMAMPUAN KERJA KEAHLIANMU.KEMAHIRANMU KECERDASANMU SAYA KIRA KEPANDAIANMU HANYA MENGUMPAT MENCELA MENYALAHKAN DAN BERDEMO YG NGGAK JELAS TUNTUTANNYA KARENA SEPERTINYA DEMO KALIAN BERFANTA RIA DAN JAUH DARI INTELEKTUALI TAS DAN BUDIPEKERTI🎉AKU SEJAK MUDA NGGAK MAU DEMO KARENA AKU MERASA BELUM BERBUAT APA""TERHADAP NEGARA DAN BANGSA INDONESIA🎉NGGAK SOMBONG BIAR AKU NGGAK PUNYA UANG DISURUH DEMO DIBATAR SEJUTA SAJA AKU TAK MAU KAREBA AKU TAHU DIRI AKU INI SIAPA APA NILAIKU SAMPAI BERABI MENILAI PARA PEJABAT TINGGI YG ISTILAHNYA MEREKA ITU PARA PRIYAYI ANAK CUXUKUPUN TAK ADA YG MAU DEMO KARENA AKHIRNYA IADI PENDEMO  KASAR URAKAN TIDAK BERBUDI LUHUR🎉🎉🎉🎉🎉MAKA DARI ITU RANAI""LAH KABUR AJA KELUAR NEGERI TAK BISA PULANG KE TANAH AIR🎉TANAH AIRNYA DIKUASAI PENDATANG HINGGA KALIAN TIDAK PUNYA TANAH AIR LAGI🎉KALIAN JADI BANGSA YG KEBLANGSAT HANYA DEMI UANG TINGGALJAN NEGERI KALISN PRMUDA HARAPAN APA???","kaburlah kalau mau kabur siapa tahu nasibmu bagus di negeri orang🎉 tetapi harap kausadari bahwa semua tergantung keberuntungamu dan takdirmu🎉sukar kita untuk mengejar rejeki dan rejekilah yang mendatangi kita🎉menurut saya keluarga saya tidak ada yang minat kerja filuar negeri🎉 bagi kami lebih nyaman hujan batu di negeri sendiri daripada hujan emas di negeri orang🎉lepas dari kata nadionalis kalau kami rasanya berar meninggalkan tanah kelahiran krkota lain apalagi men8nggalkan tanah air indonesia keluarnegeri🎉kami tidak senang menyalahkan petinggi negara sementara kami merasa belum bisa berbuat sesuatu kepada negara🎉ķita ini harusnya bersyukur debgan negara yang tetap kokoh berdiri dengan negara yang wilayahnya seluas eropa dengan berbagai suku bangsa indonesia dan berbagai pendatang asing yang siap menendang kita dari indonesia🎉setelah kita ramai""keluar negeri nantinya jangan saling menyalahkan kalau para pendatang asing menjarah negara kita🎉 akwn ada pepatah yang dikandung berceceran yang dikejar tiada dapat😢kalian yang punya niat kabur saja dulu itu artinya tidaj kawatir kalau suatu saat ada invasi militer asing ke indobesia🎉kaliwn itu kemauan tak sesuai kemampuan intropeksi dirilah sampai dimana tingkat kemampuan kerja keahlianmu.kemahiranmu kecerdasanmu saya kira kepandaianmu hanya mengumpat mencela menyalahkan dan berdemo yang tidak jelas tuntutannya karena sepertinya demo kalian berfanta ria dan jauh dari intelektuali tas dan budipekerti🎉aku sejak muda tidak mau demo karena aku merasa belum berbuat apa""terhadap negara dan bangsa indonesia🎉nggak sombong biar aku tidak punya uang di suruh demo dibatar sejuta saja aku tak mau kareba aku tahu diri aku ini siapa apa nilaiku sampai berabi menilai para pejabat tinggi yang istilahnya mereka itu para priyayi anak cuxukupun tak ada yang mau demo karena akhirnya iadi pendemo kasar urakan tidak berbudi luhur🎉🎉🎉🎉🎉maka dari itu ranai""lah kabur saja keluar negeri tak bisa pulang ke tanah air🎉tanah airnya dikuasai pendatang hingga kalian tidak punya tanah air lagi🎉kalian jadi bangsa yang keblangsat hanya demi uang tinggaljan negeri kalisn prmuda harapan apa???"
QE-L40X-DYg,sdm rendah posisi tinggi di negara ini sok nasionalisme padahal mereka jelas cuma peduli sama kegendutan dompetnya mereka sendiri sama mana yg punya barang lbh mewah,sdm rendah posisi tinggi di negara ini sok nasionalisme padahal mereka jelas cuma peduli sama kegendutan dompetnya mereka sendiri sama mana yang punya barang lebih mewah
QE-L40X-DYg,"Bagus banget ya luar negeri,aku cinta indonesia tapi muak dengan kehidupan di indonesia,orang luar negeri jauh lebih menghargai daripada orang indonesia kebanyakan rasisme dan kebanyakan merendahkan orang lain,sukanya julid ke temen sendiri ,bersyukur mbak mas udah hidup lebih baik di luar negeri ,dan bisa beli rumah ,tanah,sawah di indonesia,lalu membawa tabungan yang banyak untuk hari tua nanti 😊😊🥲🥲","bagus banget ya luar negeri,aku cinta indonesia tapi muak dengan kehidupan di indonesia,orang luar negeri jauh lebih menghargai daripada orang indonesia kebanyakan rasisme dan kebanyakan merendahkan orang lain,sukanya julid ke teman sendiri ,bersyukur mbak mas sudah hidup lebih baik di luar negeri ,dan bisa beli rumah ,tanah,sawah di indonesia,lalu membawa tabungan yang banyak untuk hari tua nanti 😊😊🥲🥲"
QE-L40X-DYg,"Gaji honorer 500 ribu, wowo sibuk program Mbadog Siang Gratissss 170 triliyun...😆","gaji honorer 500 ribu, wowo sibuk program mbadog siang gratissss 170 triliyun...😆"
QE-L40X-DYg,"Indonesia itu tidak akan emas di 2045  Indonesia mungkin akan jadi seperti level Malaysia di taun 2025  karena memang kita tertinggal sekitar 20 taun dari Malaysia...  GDP per capita Malaysia taun 2005 sama dengan GDP per capita kita sekarang    itu pun masih tergolong itungan optimis  karena kompleksitas masalah Indo jauh lebih besar dari Malaysia...  jadi mungkin baru sampe Malaysia level 2025,, di 2055....","indonesia itu tidak akan emas di 2045 indonesia mungkin akan jadi seperti level malaysia di tahun 2025 karena memang kita tertinggal sekitar 20 tahun dari malaysia... gdp per capita malaysia tahun 2005 sama dengan gdp per capita kita sekarang itu pun masih tergolong itungan optimis karena kompleksitas masalah indo jauh lebih besar dari malaysia... jadi mungkin baru sampai malaysia level 2025,, di 2055...."
QE-L40X-DYg,"Sebenarnya Indonesia akan makmur jika petinggi-petingginya jujur dan gak ada yang korupsi. Bukannya sok alim atau bener sendiri, tapi jika semua orang Indonesia tau halal haram, punya karakter bagus, yakin 100% Indonesia lebih baik dari Singapura.  Nasionalisme? Masih ada. Tapi balik lagi, petinggi yg merusaknya.    Berikanlah contoh dan tauladan yg baik, niscaya rakyat akan meletakkan semua kepercayaan dan nasionalismenya.","sebenarnya indonesia akan makmur jika petinggi-petingginya jujur dan tidak ada yang korupsi. bukannya sok alim atau bener sendiri, tapi jika semua orang indonesia tahu halal haram, punya karakter bagus, yakin 100% indonesia lebih baik dari singapura. nasionalisme? masih ada. tapi balik lagi, petinggi yang merusaknya. berikanlah contoh dan tauladan yang baik, niscaya rakyat akan meletakkan semua kepercayaan dan nasionalismenya."
QE-L40X-DYg,"Yang abal abal nasionalisme nya Silahkan kabur, menggelaneang sana diluar negeri","yang abal abal nasionalisme nya silahkan kabur, menggelaneang sana diluar negeri"
QE-L40X-DYg,"untuk Jerman saya rasa diaspora indonesia gagal mendiskriminasikan indonesia dengan imigran dari negara lain, biasanya karena kesamaan budaya, ideologi atau agama semisal komunitas islam, jerman dan indonesia punya sejarah yang tua dan kompleks, karena kolonialisme byk org jerman hidup dan mati selama 400 tahun di indonesia berbeda dengan negara lain yang tidak memiliki sejarah dengan mereka, tapi saya lihat gagal dan banyak org indonesia lebih memilih identitas baru yang malah mempersulit integrasi.","untuk jerman saya rasa diaspora indonesia gagal mendiskriminasikan indonesia dengan imigran dari negara lain, biasanya karena kesamaan budaya, ideologi atau agama semisal komunitas islam, jerman dan indonesia punya sejarah yang tua dan kompleks, karena kolonialisme banyak orang jerman hidup dan mati selama 400 tahun di indonesia berbeda dengan negara lain yang tidak memiliki sejarah dengan mereka, tapi saya lihat gagal dan banyak orang indonesia lebih memilih identitas baru yang malah mempersulit integrasi."
QE-L40X-DYg,Semua yg gajian bwah 2 juta per bulan tolong cari kerja jadi cashier mall di Singapura atau jerman juga gpp,semua yang gajian bwah 2 juta per bulan tolong cari kerja jadi cashier mall di singapura atau jerman juga tidak apa-apa
QE-L40X-DYg,Bonus demografi untuk negara lain.,bonus demografi untuk negara lain.
QE-L40X-DYg,Sebenarnya pemerintah lebih suka WNI bekerja diluar negara kerna memperkirakan Pendapatan devisa Indonesia dari Tenaga Kerja Indonesia (TKI) atau Pekerja Migran Indonesia (PMI) diperkirakan mencapai Rp436 triliun pada tahun 2025. Jumlah ini lebih tinggi dibandingkan realisasi tahun 2024 yang sebesar Rp251 triliun.,sebenarnya pemerintah lebih suka wni bekerja diluar negara karena memperkirakan pendapatan devisa indonesia dari tenaga kerja indonesia (tki) atau pekerja migran indonesia (pmi) diperkirakan mencapai rp436 triliun pada tahun 2025. jumlah ini lebih tinggi dibandingkan realisasi tahun 2024 yang sebesar rp251 triliun.
QE-L40X-DYg,Indonesia Gelap Gulita 😂,indonesia gelap gulita 😂
QE-L40X-DYg,Apakah semudah itu kabur ke luar negeri?. I’m living in australia( been 25 yrs),apakah semudah itu kabur ke luar negeri?. i’m living in australia( been 25 yrs)
QE-L40X-DYg,"Pekerjaan paling Hina guru Honorer digaji dibawah 1jt. Gitu nanya nasionalisme rakyat gila apa. Di luar negeri gaji guru rata"" tertinggi bahkan melebihin instansi pemerintah.","pekerjaan paling hina guru honorer digaji dibawah 1jt. gitu bertanya nasionalisme rakyat gila apa. di luar negeri gaji guru rata"" tertinggi bahkan melebihin instansi pemerintah."
QE-L40X-DYg,"Kabur aja dulu !!?  Woyyyy,,  duit drmn coba 😂","kabur saja dulu !!? woyyyy,, duit drmn coba 😂"
QE-L40X-DYg,Tinggal di indonesia tp jadi koruptor yg makan duit rakyat apakah dia dikatakan nasionalis?,tinggal di indonesia tapi jadi koruptor yang makan duit rakyat apakah dia dikatakan nasionalis?
QE-L40X-DYg,Tu dia. Wni ada dimalaysia 2.5juta.banyaknya... 😅😂,itu dia. wni ada di malaysia 2.5juta.banyaknya... 😅😂
QE-L40X-DYg,"Udah muak hidup dikonoha,  rencana mau pindah kewarganegaraan,","sudah muak hidup dikonoha, rencana mau pindah kewarganegaraan,"
QE-L40X-DYg,Bagi kaum muda mendingan jadi warga negara lain ngapain negara enggak perduli sama rakyat nya,bagi kaum muda mendingan jadi warga negara lain ngapain negara tidak peduli sama rakyat nya
QE-L40X-DYg,"Yang mau keluar negeri silakan, cuma haris siap sama hal ini 2:32 Sama liat ini nih 5:14","yang mau keluar negeri silakan, cuma haris siap sama hal ini 2:32 sama lihat ini ini 5:14"
QE-L40X-DYg,"Saya tidak lagi berminat jadi orang Indonesia,negara ini sudah terlalu rusak dalam segala hal,saat ini saya sedang mengurus berkas2 yang diperlukan untuk pindah jadi warga kanada 🇨🇦","saya tidak lagi berminat jadi orang indonesia,negara ini sudah terlalu rusak dalam segala hal,saat ini saya sedang mengurus berkas2 yang diperlukan untuk pindah jadi warga kanada 🇨🇦"
QE-L40X-DYg,Gw jg tetep cinta indonesa kok. Salam dari scottland,saya juga tetap cinta indonesa kok. salam dari scottland
QE-L40X-DYg,Logis jg # kaburajadulu klo lht keadaan indonesia kini. Kelas menengah kebawah tertekan oleh biaya hidup tinggi. Lapangan kerja terbatas. Penganguran bnyak. Usaha kecil sepi. Korupsi merajalela tdk henti.,logis juga # kaburajadulu kalau lht keadaan indonesia kini. kelas menengah kebawah tertekan oleh biaya hidup tinggi. lapangan kerja terbatas. penganguran bnyak. usaha kecil sepi. korupsi merajalela tidak henti.
QE-L40X-DYg,"Apakah dengan pak bahlil & pejabat lainnya yg cuma pakai batik disebut nasionalis? Kontribusi mereka ke negara & masyarakat itu mana? Yg kerja & berkarier ke luar negeri malah jauh lebih nasionalis, mereka pun bayar pajak. Ganti nama aja pak jadi BAHLUL 😂","apakah dengan pak bahlil & pejabat lainnya yang cuma pakai batik disebut nasionalis? kontribusi mereka ke negara & masyarakat itu mana? yang kerja & berkarier ke luar negeri malah jauh lebih nasionalis, mereka pun bayar pajak. ganti nama saja pak jadi bahlul 😂"
QE-L40X-DYg,"Sejak Bahlil jadi menteri,  kaburlah orang2...😅","sejak bahlil jadi menteri, kaburlah orang2...😅"
QE-L40X-DYg,"disini pejabatnya kaya pada main proyek, rakyatnya pada susah.","disini pejabatnya kaya pada main proyek, rakyatnya pada susah."
QE-L40X-DYg,"Gaji guru honorer Rp 500,000,-/bulan, sudah cukup menjelaskan semuanya, tidak perlu panjang lebar bercerita.","gaji guru honorer rp 500,000,-/bulan, sudah cukup menjelaskan semuanya, tidak perlu panjang lebar bercerita."
QE-L40X-DYg,"kalau bukan insinyur serius jangan kabur, saya pernah di ausi sbg mechanical engineer gaji 120jt per bulan kurs indonesia, saya melihat bbrapa orang indo d sana yg kerja kasar hidupnya sulit. serius saya gk bohong. saya skrang sudah di indonesia lagi buka bisnis dan usaha","kalau bukan insinyur serius jangan kabur, saya pernah di ausi sebagai mechanical engineer gaji 120jt per bulan kurs indonesia, saya melihat bbrapa orang indo di sana yang kerja kasar hidupnya sulit. serius saya tidak bohong. saya skrang sudah di indonesia lagi buka bisnis dan usaha"
